guid,body,highlight_id,text,topic,sentiment
d8dc33ad-857e-47d3-b998-4519f0293c44,I LOVE RICHMOND!!! The campus is gorgeous and the class sizes are almost all under 20 students so you really get to know your professors. The school does a great job of providing its students many different opportunities to shine and gain real world work experience while still completing their college degree.,60,gain real world work experience ,career_prep,positive
4e221aea-5bec-4b22-b5d0-308c03eb690b,"Babson is truly great for Business, particularly for finance, investment banking, and entrepreneurship. The beautiful parts of campus are definitely the physical attributes of the campus itself, the diverse population here, and the home-like feeling at all times. While there are some aspects that aren't the best such as the social life or the food, it definitely doesn't take away from my experience. Everything comes together once you start life at Babson and I am extremely happy with my accomplishments here along with the resources Babson has provided me to do such.",62,"diverse population here,",diversity,positive
4e221aea-5bec-4b22-b5d0-308c03eb690b,"Babson is truly great for Business, particularly for finance, investment banking, and entrepreneurship. The beautiful parts of campus are definitely the physical attributes of the campus itself, the diverse population here, and the home-like feeling at all times. While there are some aspects that aren't the best such as the social life or the food, it definitely doesn't take away from my experience. Everything comes together once you start life at Babson and I am extremely happy with my accomplishments here along with the resources Babson has provided me to do such.",61,beautiful parts of campus ,campus,positive
4e221aea-5bec-4b22-b5d0-308c03eb690b,"Babson is truly great for Business, particularly for finance, investment banking, and entrepreneurship. The beautiful parts of campus are definitely the physical attributes of the campus itself, the diverse population here, and the home-like feeling at all times. While there are some aspects that aren't the best such as the social life or the food, it definitely doesn't take away from my experience. Everything comes together once you start life at Babson and I am extremely happy with my accomplishments here along with the resources Babson has provided me to do such.",63,home-like feeling at all times,community,positive
d92b6e11-4d09-4e9e-863c-b464344419a9,I think professors are really trying their best to accommodate students which has made online learning better. The experience does not compare though to in-person learning.,200,I think professors are really trying their best to accommodate students which has made online learning better.,irrelevant,
b9002f59-be5b-4b2a-a839-2a7ce4379a63,"My experience of moving to the U of I was a positive one. Within the first few days of moving in, I was met by many welcoming freshmen, who just like me, were interested in meeting new people outside of their once smaller circles. As I was in a LLC program, there were numerous events such as scavenger hunts, arts and crafts, and group ice breakers that allowed me to feel more involved within the student body of UIUC. As for academics, the level of work and challenge of each class is very dependent on your major and the amount of credit hours one decides to take. U of I freshmen meet with their advisors during orientation to decide on how to shape their first semester, but I recommend researching course workload and professors beforehand as that information isn’t provided in the sessions. One of the highlights of UIUC for me would definitely be the college campus. As it is a campus town, the environment is designed specially with the habits and needs of students in mind.",67,dependent on your major and the amount of credit hours ,academics,neutral
b9002f59-be5b-4b2a-a839-2a7ce4379a63,"My experience of moving to the U of I was a positive one. Within the first few days of moving in, I was met by many welcoming freshmen, who just like me, were interested in meeting new people outside of their once smaller circles. As I was in a LLC program, there were numerous events such as scavenger hunts, arts and crafts, and group ice breakers that allowed me to feel more involved within the student body of UIUC. As for academics, the level of work and challenge of each class is very dependent on your major and the amount of credit hours one decides to take. U of I freshmen meet with their advisors during orientation to decide on how to shape their first semester, but I recommend researching course workload and professors beforehand as that information isn’t provided in the sessions. One of the highlights of UIUC for me would definitely be the college campus. As it is a campus town, the environment is designed specially with the habits and needs of students in mind.",66,the environment is designed specially with the habits and needs of students in mind,location,positive
b9002f59-be5b-4b2a-a839-2a7ce4379a63,"My experience of moving to the U of I was a positive one. Within the first few days of moving in, I was met by many welcoming freshmen, who just like me, were interested in meeting new people outside of their once smaller circles. As I was in a LLC program, there were numerous events such as scavenger hunts, arts and crafts, and group ice breakers that allowed me to feel more involved within the student body of UIUC. As for academics, the level of work and challenge of each class is very dependent on your major and the amount of credit hours one decides to take. U of I freshmen meet with their advisors during orientation to decide on how to shape their first semester, but I recommend researching course workload and professors beforehand as that information isn’t provided in the sessions. One of the highlights of UIUC for me would definitely be the college campus. As it is a campus town, the environment is designed specially with the habits and needs of students in mind.",64,numerous events ,student_life,positive
b9002f59-be5b-4b2a-a839-2a7ce4379a63,"My experience of moving to the U of I was a positive one. Within the first few days of moving in, I was met by many welcoming freshmen, who just like me, were interested in meeting new people outside of their once smaller circles. As I was in a LLC program, there were numerous events such as scavenger hunts, arts and crafts, and group ice breakers that allowed me to feel more involved within the student body of UIUC. As for academics, the level of work and challenge of each class is very dependent on your major and the amount of credit hours one decides to take. U of I freshmen meet with their advisors during orientation to decide on how to shape their first semester, but I recommend researching course workload and professors beforehand as that information isn’t provided in the sessions. One of the highlights of UIUC for me would definitely be the college campus. As it is a campus town, the environment is designed specially with the habits and needs of students in mind.",65,welcoming freshmen,community,positive
82f5873c-9531-4cc6-94a8-be0ab0f539f3,"UMich is a very well connected, large school, where opportunities are around every corner. It can take time to acclimate, but you can really find where you're meant to be here.",191,"UMich is a very well connected, large school, where opportunities are around every corner. ",campus_resource,positive
12558075-fdcb-4365-8a51-071e11add707,"Rutgers University is a great school but it lacks in certain areas of resources. While I love the school spirit and think its a great program for schools such as business or engineering, it does not provide as much for smaller majors.",69,lacks in certain areas of resources,academics,neutral
67e4cbbe-f98f-4290-a369-1ac2d6a40b8f,I have had so much fun here at this school. I am pleased with both the academic and social aspects of this school.,192,I am pleased with both the academic and social aspects of this school.,academics,positive
67e4cbbe-f98f-4290-a369-1ac2d6a40b8f,I have had so much fun here at this school. I am pleased with both the academic and social aspects of this school.,192,I am pleased with both the academic and social aspects of this school.,student_life,positive
34437e0b-e08d-4df0-95b7-a8be1bacbba4,"Villanova or ""Vanilla-Nova"" is an overwhelming ""white catholic school"". They definitely fit the stereotype. It can be a little frustrating if you are a minority because Villanova does not have very diverse activities. If you want that, you can create one. It is a VERY homogeneous school and can get on your nerves a little if you like a diverse environment. However, the school has a good reputation and a strong sense of community even though it is fairly ""white"".",70,does not have very diverse activities,diversity,positive
34437e0b-e08d-4df0-95b7-a8be1bacbba4,"Villanova or ""Vanilla-Nova"" is an overwhelming ""white catholic school"". They definitely fit the stereotype. It can be a little frustrating if you are a minority because Villanova does not have very diverse activities. If you want that, you can create one. It is a VERY homogeneous school and can get on your nerves a little if you like a diverse environment. However, the school has a good reputation and a strong sense of community even though it is fairly ""white"".",51, sense of community,student_life,positive
34437e0b-e08d-4df0-95b7-a8be1bacbba4,"Villanova or ""Vanilla-Nova"" is an overwhelming ""white catholic school"". They definitely fit the stereotype. It can be a little frustrating if you are a minority because Villanova does not have very diverse activities. If you want that, you can create one. It is a VERY homogeneous school and can get on your nerves a little if you like a diverse environment. However, the school has a good reputation and a strong sense of community even though it is fairly ""white"".",103,strong sense of community,community,positive
7cc80aa0-355f-4b49-848c-72f13827f4d9,"Florida State University is a great school. The athletic events are fun and there is always something to do in the party scene. However, if you are not the biggest party kid and you're more focused on academics this is not the school for you. While they value academics, the school lacks in resources and accessibility for their students. The financial aid given also lacks for students who actually need it.",90,athletic events are fun ,athletics,positive
7cc80aa0-355f-4b49-848c-72f13827f4d9,"Florida State University is a great school. The athletic events are fun and there is always something to do in the party scene. However, if you are not the biggest party kid and you're more focused on academics this is not the school for you. While they value academics, the school lacks in resources and accessibility for their students. The financial aid given also lacks for students who actually need it.",89,there is always something to do in the party scene,party_scene,positive
7cc80aa0-355f-4b49-848c-72f13827f4d9,"Florida State University is a great school. The athletic events are fun and there is always something to do in the party scene. However, if you are not the biggest party kid and you're more focused on academics this is not the school for you. While they value academics, the school lacks in resources and accessibility for their students. The financial aid given also lacks for students who actually need it.",72,financial aid given also lacks for students ,affordability,negative
7cc80aa0-355f-4b49-848c-72f13827f4d9,"Florida State University is a great school. The athletic events are fun and there is always something to do in the party scene. However, if you are not the biggest party kid and you're more focused on academics this is not the school for you. While they value academics, the school lacks in resources and accessibility for their students. The financial aid given also lacks for students who actually need it.",71,school lacks in resources and accessibility,campus_resource,negative
35b40ca7-cb96-4efa-95c9-dcf810dfc761,"My experience differs from others. Keep that in mind while reading. I am a freshman, and I have not yet found my place. I am in a sorority (I will not say because I don't want to be sent to standards!), but it is not something I would recommend. I am thinking of transferring and transferring into my sorority at a different school, but if i end up staying, i will be dropping my sorority. Gilchrist Hall is not the dorm you want- but the location is excellent. The campus is nice. Collegetown has everything you need, but then you remember ""oh, im in Tallahassee.""FSU is also a major party school, so if you're not into that like I'm not, you may not enjoy it here.  Besides the greek life and location, the academics are fantastic. The professors are amazing, the lecture rooms are great, and there are great study resources.",75,academics are fantastic,academics,positive
35b40ca7-cb96-4efa-95c9-dcf810dfc761,"My experience differs from others. Keep that in mind while reading. I am a freshman, and I have not yet found my place. I am in a sorority (I will not say because I don't want to be sent to standards!), but it is not something I would recommend. I am thinking of transferring and transferring into my sorority at a different school, but if i end up staying, i will be dropping my sorority. Gilchrist Hall is not the dorm you want- but the location is excellent. The campus is nice. Collegetown has everything you need, but then you remember ""oh, im in Tallahassee.""FSU is also a major party school, so if you're not into that like I'm not, you may not enjoy it here.  Besides the greek life and location, the academics are fantastic. The professors are amazing, the lecture rooms are great, and there are great study resources.",73,The campus is nice,campus,positive
35b40ca7-cb96-4efa-95c9-dcf810dfc761,"My experience differs from others. Keep that in mind while reading. I am a freshman, and I have not yet found my place. I am in a sorority (I will not say because I don't want to be sent to standards!), but it is not something I would recommend. I am thinking of transferring and transferring into my sorority at a different school, but if i end up staying, i will be dropping my sorority. Gilchrist Hall is not the dorm you want- but the location is excellent. The campus is nice. Collegetown has everything you need, but then you remember ""oh, im in Tallahassee.""FSU is also a major party school, so if you're not into that like I'm not, you may not enjoy it here.  Besides the greek life and location, the academics are fantastic. The professors are amazing, the lecture rooms are great, and there are great study resources.",74,FSU is also a major party school,party_scene,positive
35b40ca7-cb96-4efa-95c9-dcf810dfc761,"My experience differs from others. Keep that in mind while reading. I am a freshman, and I have not yet found my place. I am in a sorority (I will not say because I don't want to be sent to standards!), but it is not something I would recommend. I am thinking of transferring and transferring into my sorority at a different school, but if i end up staying, i will be dropping my sorority. Gilchrist Hall is not the dorm you want- but the location is excellent. The campus is nice. Collegetown has everything you need, but then you remember ""oh, im in Tallahassee.""FSU is also a major party school, so if you're not into that like I'm not, you may not enjoy it here.  Besides the greek life and location, the academics are fantastic. The professors are amazing, the lecture rooms are great, and there are great study resources.",76,professors are amazing,professors,positive
35b40ca7-cb96-4efa-95c9-dcf810dfc761,"My experience differs from others. Keep that in mind while reading. I am a freshman, and I have not yet found my place. I am in a sorority (I will not say because I don't want to be sent to standards!), but it is not something I would recommend. I am thinking of transferring and transferring into my sorority at a different school, but if i end up staying, i will be dropping my sorority. Gilchrist Hall is not the dorm you want- but the location is excellent. The campus is nice. Collegetown has everything you need, but then you remember ""oh, im in Tallahassee.""FSU is also a major party school, so if you're not into that like I'm not, you may not enjoy it here.  Besides the greek life and location, the academics are fantastic. The professors are amazing, the lecture rooms are great, and there are great study resources.",77, great study resources,campus_resource,positive
1c7435e3-4b23-403d-aa93-5a8394c6a04c,"They suck! There is a housing shortage. They take money and do not admit to screwing up. Paid for a single, got a mini-double with bunk beds! And still don't get a refund. There are leaks from the ceiling that are not being addressed. It is one of the most disorganized colleges I have ever dealt with. I am a transfer student, I may as well be invisible. It ought to be investigated.",78, housing shortage,dorms,negative
d0b89ed7-ea80-4ef9-9157-b746f29cd49c,"Everyone is very welcoming and supportive, and you meet a lot of different types of people. Vassar offers lots of activities and provides many ways to get involved early in your time here so you can meet a lot of people quickly.",80,meet a lot of different types of people,diversity,positive
d0b89ed7-ea80-4ef9-9157-b746f29cd49c,"Everyone is very welcoming and supportive, and you meet a lot of different types of people. Vassar offers lots of activities and provides many ways to get involved early in your time here so you can meet a lot of people quickly.",81,lots of activities,student_life,positive
d0b89ed7-ea80-4ef9-9157-b746f29cd49c,"Everyone is very welcoming and supportive, and you meet a lot of different types of people. Vassar offers lots of activities and provides many ways to get involved early in your time here so you can meet a lot of people quickly.",79,Everyone is very welcoming and supportive,community,positive
f4107b01-8e84-4d17-ad86-63be49f0dce4,"Terrible, small snobby, school. Faculty is not as supportive and nurturing as they want you to believe. If you're a minority or nontraditional student don't expect support. They're just checking boxes by accepting you. Once you get there you're on your own to sink or swim. They work hard to make it seem like a paradise though. They try to minimize bad press so they can get good applications. Too small for it's own good. It's like living in a fish bowl. Very cliquish. If you weren't one of the popular ones in high school navigating this social minefield will be the biggest challenge of your life. Everyone thinks they're gods gift to humanity. Academics are okay but nothing special. Education ultimately is what you make of it. You might think you're awesome for going here but in real life no one knows wtf Amherst is and no one cares. Visit, ask questions, do your research and try not to be taken in by the rankings alone. I had a good life before I ever knew the name Amherst.",84,Academics are okay but nothing special,academics,neutral
f4107b01-8e84-4d17-ad86-63be49f0dce4,"Terrible, small snobby, school. Faculty is not as supportive and nurturing as they want you to believe. If you're a minority or nontraditional student don't expect support. They're just checking boxes by accepting you. Once you get there you're on your own to sink or swim. They work hard to make it seem like a paradise though. They try to minimize bad press so they can get good applications. Too small for it's own good. It's like living in a fish bowl. Very cliquish. If you weren't one of the popular ones in high school navigating this social minefield will be the biggest challenge of your life. Everyone thinks they're gods gift to humanity. Academics are okay but nothing special. Education ultimately is what you make of it. You might think you're awesome for going here but in real life no one knows wtf Amherst is and no one cares. Visit, ask questions, do your research and try not to be taken in by the rankings alone. I had a good life before I ever knew the name Amherst.",82,Faculty is not as supportive,professors,negative
11fb845f-755f-4630-8b5f-b4fcff733628,"It was average, but Jim Ryan tried his best to make the best online learning experience. Zoom classes were not always the most reliable way to learn and it was quite annoying.",202,"It was average, but Jim Ryan tried his best to make the best online learning experience. ",irrelevant,
278c103f-8c1b-412b-aa21-f7a3a837cbfe,"Financial aid promised a specific amount when I first applied for the school, that amount then changed (decreased) when I accepted their offer, then changed once more (decreased again) promptly before the first few weeks of school. I understood that all of the numbers before the amount was actually due were just ""estimates"" but I found it quite obnoxious that the amount I owed the school more than quadrupled from the time that I applied to the time that I entered. Even after contacting the school and informing them of my hardship to pay the amount asked for, nothing changed and ZERO efforts were made to help accommodate my financial NEED, something that factored in very much so in my initial acceptance of their offer.",85,nothing changed and ZERO efforts were made to help accommodate my financial NEED,affordability,negative
c8b142ed-2c3e-452c-8ec8-299bd2a8c841,"My time at Tulane University will be remembered as some of the best years of my life. I feel that since going there I have become smarter, more confident and just overall have grown a lot as a person. The one thing I wish that was stronger is the career services available to students in terms of getting internships and jobs. I know Tulane has a strong alumni network and I think it could be utilized better. Aside from that, I could not have asked for a better college experience. The people I met and culture I was able to immerse myself in was unlike any other. New Orleans is such a special city and I would strongly recommend that anyone who has the chance to live there, takes it. I will miss everything about my time at Tulane and am definitely envious of students who are just about to start their time there.",88,New Orleans is such a special city ,location,positive
c8b142ed-2c3e-452c-8ec8-299bd2a8c841,"My time at Tulane University will be remembered as some of the best years of my life. I feel that since going there I have become smarter, more confident and just overall have grown a lot as a person. The one thing I wish that was stronger is the career services available to students in terms of getting internships and jobs. I know Tulane has a strong alumni network and I think it could be utilized better. Aside from that, I could not have asked for a better college experience. The people I met and culture I was able to immerse myself in was unlike any other. New Orleans is such a special city and I would strongly recommend that anyone who has the chance to live there, takes it. I will miss everything about my time at Tulane and am definitely envious of students who are just about to start their time there.",86,one thing I wish that was stronger is the career services ,career_prep,negative
c8b142ed-2c3e-452c-8ec8-299bd2a8c841,"My time at Tulane University will be remembered as some of the best years of my life. I feel that since going there I have become smarter, more confident and just overall have grown a lot as a person. The one thing I wish that was stronger is the career services available to students in terms of getting internships and jobs. I know Tulane has a strong alumni network and I think it could be utilized better. Aside from that, I could not have asked for a better college experience. The people I met and culture I was able to immerse myself in was unlike any other. New Orleans is such a special city and I would strongly recommend that anyone who has the chance to live there, takes it. I will miss everything about my time at Tulane and am definitely envious of students who are just about to start their time there.",87,The people I met and culture I was able to immerse myself in was unlike any other,community,positive
72e6621e-b87c-4c5a-8c5d-1255cc4030a2,The weather is all over the place in Georgia.  When it is hot walking around campus is not fun.,203,The weather is all over the place in Georgia.,location,negative
337a811f-fecd-443f-9708-1a4b25d3ad93,"One of the most diverse college populations you’ll ever come across. The campus is completely immersed in city life and the collaboration with the community is an experience that was perfect for me. Professors go above and beyond to meet the students where they are, and strive to enable each student to  grow within their own unique learning style to succeed far to the future.",118,One of the most diverse college populations you,diversity,positive
337a811f-fecd-443f-9708-1a4b25d3ad93,"One of the most diverse college populations you’ll ever come across. The campus is completely immersed in city life and the collaboration with the community is an experience that was perfect for me. Professors go above and beyond to meet the students where they are, and strive to enable each student to  grow within their own unique learning style to succeed far to the future.",119,campus is completely immersed in city life,campus,positive
337a811f-fecd-443f-9708-1a4b25d3ad93,"One of the most diverse college populations you’ll ever come across. The campus is completely immersed in city life and the collaboration with the community is an experience that was perfect for me. Professors go above and beyond to meet the students where they are, and strive to enable each student to  grow within their own unique learning style to succeed far to the future.",120,Professors go above and beyond to meet the students where they are,professors,positive
7723e86b-f47d-4b43-abdd-71bf79eb9ce1,"NYU is a fun experience if you have the means. The campus and NYC in general  is full of things to do and parties. However, if you're not financially well off you will have to work multiple jobs and hustle to afford housing, food and basic necessities. New York is very expensive. If you don't receive enough financial aid help, the tuition will be a large burden as well. So for students who come from a humble background, adjusting and thriving to this lifestyle may come at the expense of mental sanity. Having to work full time and attend school full time is as strenuous as it gets.",122,New York is very expensive.,affordability,negative
87f7e07a-0bb1-49bf-8394-db03b442d529,"Coming from a person who hasn’t had a home most of my teenage years, Hopkins has given me the opportunity to have a home on campus for the next four years. They took a chance on me and believed that I was capable of accomplishing so much with my life. Although the school is rigorous academically, Hopkins works hard to provide a home for everyone and makes sure everyone feels welcomed. Whether it’s from the events that are held on the beach or the faculty that make time to meet with their students at the Life Design Lab, the people are without a doubt compassionate, hardworking people who are all in it together. We build each other up and make each other stronger. I can’t imagine going to any other school.",114,school is rigorous,academics,positive
87f7e07a-0bb1-49bf-8394-db03b442d529,"Coming from a person who hasn’t had a home most of my teenage years, Hopkins has given me the opportunity to have a home on campus for the next four years. They took a chance on me and believed that I was capable of accomplishing so much with my life. Although the school is rigorous academically, Hopkins works hard to provide a home for everyone and makes sure everyone feels welcomed. Whether it’s from the events that are held on the beach or the faculty that make time to meet with their students at the Life Design Lab, the people are without a doubt compassionate, hardworking people who are all in it together. We build each other up and make each other stronger. I can’t imagine going to any other school.",123,the school is rigorous academically,academics,positive
87f7e07a-0bb1-49bf-8394-db03b442d529,"Coming from a person who hasn’t had a home most of my teenage years, Hopkins has given me the opportunity to have a home on campus for the next four years. They took a chance on me and believed that I was capable of accomplishing so much with my life. Although the school is rigorous academically, Hopkins works hard to provide a home for everyone and makes sure everyone feels welcomed. Whether it’s from the events that are held on the beach or the faculty that make time to meet with their students at the Life Design Lab, the people are without a doubt compassionate, hardworking people who are all in it together. We build each other up and make each other stronger. I can’t imagine going to any other school.",124,Hopkins works hard to provide a home for everyone and makes sure everyone feels welcomed,community,positive
5941ed4d-219f-4834-878b-aaa2e156c105,"I'm ready to graduate and never come back. This place will tire you out quickly because it has so many extremes. While it sells itself as a worldly and nerdy place, it is anything but. The social scene is monopolized by athletes and A capella groups (there are only 5 on campus). The rest of the campus is not nerdy, but just weird and insecure, with few in between. There are few extracurriculars that afford students the opportunity to socialize. Most clubs are boring social justice type stuff. Thankfully I'm in a club sport (of which there are few and receive no support from the school), which has really saved me. I also have some very caring friends and professors. Otherwise, the social scene on campus is awful and I'm glad to be getting out.",125,There are few extracurriculars that afford students the opportunity to socialize.,student_life,negative
5941ed4d-219f-4834-878b-aaa2e156c105,"I'm ready to graduate and never come back. This place will tire you out quickly because it has so many extremes. While it sells itself as a worldly and nerdy place, it is anything but. The social scene is monopolized by athletes and A capella groups (there are only 5 on campus). The rest of the campus is not nerdy, but just weird and insecure, with few in between. There are few extracurriculars that afford students the opportunity to socialize. Most clubs are boring social justice type stuff. Thankfully I'm in a club sport (of which there are few and receive no support from the school), which has really saved me. I also have some very caring friends and professors. Otherwise, the social scene on campus is awful and I'm glad to be getting out.",127,the social scene on campus is awful ,party_scene,negative
5941ed4d-219f-4834-878b-aaa2e156c105,"I'm ready to graduate and never come back. This place will tire you out quickly because it has so many extremes. While it sells itself as a worldly and nerdy place, it is anything but. The social scene is monopolized by athletes and A capella groups (there are only 5 on campus). The rest of the campus is not nerdy, but just weird and insecure, with few in between. There are few extracurriculars that afford students the opportunity to socialize. Most clubs are boring social justice type stuff. Thankfully I'm in a club sport (of which there are few and receive no support from the school), which has really saved me. I also have some very caring friends and professors. Otherwise, the social scene on campus is awful and I'm glad to be getting out.",126, I also have some very caring friends and professors. ,professors,positive
bed57b59-3c24-4841-9660-325c090066fb,"Villanova is a beautiful school built off of the amazing values of Unitas, Caritas, and Veritas yet the school seems to not always follow these values when you look beneath the surface. While we value volunteering and helping the community many of these volunteer centered clubs and organizations are extremely difficult to get into. Many are not inclusive especially special olympics. The school is not worth the money you are spending. I am having a lovely college experience but there are many downfalls. Like the food, teachers, advisors, there are not many people to support students as much as they say. I have made amazing friends and been able to get involved but the school system itself needs some reworking to be more inclusive and structured.",129,The school is not worth the money you are spending. ,value,negative
bed57b59-3c24-4841-9660-325c090066fb,"Villanova is a beautiful school built off of the amazing values of Unitas, Caritas, and Veritas yet the school seems to not always follow these values when you look beneath the surface. While we value volunteering and helping the community many of these volunteer centered clubs and organizations are extremely difficult to get into. Many are not inclusive especially special olympics. The school is not worth the money you are spending. I am having a lovely college experience but there are many downfalls. Like the food, teachers, advisors, there are not many people to support students as much as they say. I have made amazing friends and been able to get involved but the school system itself needs some reworking to be more inclusive and structured.",128,Many are not inclusive especially special olympics.,diversity,negative
bed57b59-3c24-4841-9660-325c090066fb,"Villanova is a beautiful school built off of the amazing values of Unitas, Caritas, and Veritas yet the school seems to not always follow these values when you look beneath the surface. While we value volunteering and helping the community many of these volunteer centered clubs and organizations are extremely difficult to get into. Many are not inclusive especially special olympics. The school is not worth the money you are spending. I am having a lovely college experience but there are many downfalls. Like the food, teachers, advisors, there are not many people to support students as much as they say. I have made amazing friends and been able to get involved but the school system itself needs some reworking to be more inclusive and structured.",131,needs some reworking to be more inclusive and structured,diversity,negative
bed57b59-3c24-4841-9660-325c090066fb,"Villanova is a beautiful school built off of the amazing values of Unitas, Caritas, and Veritas yet the school seems to not always follow these values when you look beneath the surface. While we value volunteering and helping the community many of these volunteer centered clubs and organizations are extremely difficult to get into. Many are not inclusive especially special olympics. The school is not worth the money you are spending. I am having a lovely college experience but there are many downfalls. Like the food, teachers, advisors, there are not many people to support students as much as they say. I have made amazing friends and been able to get involved but the school system itself needs some reworking to be more inclusive and structured.",130,"teachers, advisors, there are not many people to support students as much as they say",campus_resource,negative
2aa716c1-9b7d-4db1-817d-f7a6f8e78abd,"This is a really good school in that the academics are rigorous and interesting, and I really loved most of my professors. But it is also absurdly expensive, not particularly diverse, and kind of elitist. Also if you are not super liberal, forget about it. You won't feel very welcome. It's in a nice location with lots to do in the area, but I found myself missing things related to the outdoors. It's hard to find a park anywhere, especially if you don't have a car, and Minneapolis is kind of dirty and rough. I made a lot of great friends at Macalester and took some incredible classes, but ultimately it wasn't a good fit for me, and I'm hoping to find something a little different. It isn't a bad school though, just be prepared to be in debt for the next 30 years.",132,the academics are rigorous and interesting,academics,positive
2aa716c1-9b7d-4db1-817d-f7a6f8e78abd,"This is a really good school in that the academics are rigorous and interesting, and I really loved most of my professors. But it is also absurdly expensive, not particularly diverse, and kind of elitist. Also if you are not super liberal, forget about it. You won't feel very welcome. It's in a nice location with lots to do in the area, but I found myself missing things related to the outdoors. It's hard to find a park anywhere, especially if you don't have a car, and Minneapolis is kind of dirty and rough. I made a lot of great friends at Macalester and took some incredible classes, but ultimately it wasn't a good fit for me, and I'm hoping to find something a little different. It isn't a bad school though, just be prepared to be in debt for the next 30 years.",135,"not particularly diverse, and kind of elitist",diversity,negative
2aa716c1-9b7d-4db1-817d-f7a6f8e78abd,"This is a really good school in that the academics are rigorous and interesting, and I really loved most of my professors. But it is also absurdly expensive, not particularly diverse, and kind of elitist. Also if you are not super liberal, forget about it. You won't feel very welcome. It's in a nice location with lots to do in the area, but I found myself missing things related to the outdoors. It's hard to find a park anywhere, especially if you don't have a car, and Minneapolis is kind of dirty and rough. I made a lot of great friends at Macalester and took some incredible classes, but ultimately it wasn't a good fit for me, and I'm hoping to find something a little different. It isn't a bad school though, just be prepared to be in debt for the next 30 years.",133, I really loved most of my professors,professors,positive
2aa716c1-9b7d-4db1-817d-f7a6f8e78abd,"This is a really good school in that the academics are rigorous and interesting, and I really loved most of my professors. But it is also absurdly expensive, not particularly diverse, and kind of elitist. Also if you are not super liberal, forget about it. You won't feel very welcome. It's in a nice location with lots to do in the area, but I found myself missing things related to the outdoors. It's hard to find a park anywhere, especially if you don't have a car, and Minneapolis is kind of dirty and rough. I made a lot of great friends at Macalester and took some incredible classes, but ultimately it wasn't a good fit for me, and I'm hoping to find something a little different. It isn't a bad school though, just be prepared to be in debt for the next 30 years.",134,it is also absurdly expensive,affordability,negative
10cbda62-d281-46fb-a4d4-5f4e686fd4b0,"Amazing academics, opportunity to pursue undergraduate research, professors who are there to teach. I also appreciated the small class sizes and intimate setting. The campus is beautiful and brings many speakers and events to small-town Iowa.",102,small class sizes,academics,positive
10cbda62-d281-46fb-a4d4-5f4e686fd4b0,"Amazing academics, opportunity to pursue undergraduate research, professors who are there to teach. I also appreciated the small class sizes and intimate setting. The campus is beautiful and brings many speakers and events to small-town Iowa.",137,"Amazing academics, opportunity to pursue undergraduate research,",academics,positive
10cbda62-d281-46fb-a4d4-5f4e686fd4b0,"Amazing academics, opportunity to pursue undergraduate research, professors who are there to teach. I also appreciated the small class sizes and intimate setting. The campus is beautiful and brings many speakers and events to small-town Iowa.",139,I also appreciated the small class sizes and intimate setting,academics,positive
10cbda62-d281-46fb-a4d4-5f4e686fd4b0,"Amazing academics, opportunity to pursue undergraduate research, professors who are there to teach. I also appreciated the small class sizes and intimate setting. The campus is beautiful and brings many speakers and events to small-town Iowa.",140,The campus is beautiful,campus,positive
10cbda62-d281-46fb-a4d4-5f4e686fd4b0,"Amazing academics, opportunity to pursue undergraduate research, professors who are there to teach. I also appreciated the small class sizes and intimate setting. The campus is beautiful and brings many speakers and events to small-town Iowa.",141,brings many speakers and events to small-town Iowa.,student_life,positive
10cbda62-d281-46fb-a4d4-5f4e686fd4b0,"Amazing academics, opportunity to pursue undergraduate research, professors who are there to teach. I also appreciated the small class sizes and intimate setting. The campus is beautiful and brings many speakers and events to small-town Iowa.",138,professors who are there to teach,professors,positive
502cddcb-e9f2-4724-9bef-e53cdacfe902,It’s amazing amazing school full of people who are at the top of their field and passionate about sharing their knowledge with the students.,142,amazing school full of people who are at the top of their field and passionate about sharing their knowledge with the students,professors,positive
ff0bbb99-9270-40d9-8724-a8181f2d0c98,I've had a really good experience with Davidson. I have been able to build tight friendships with both peers and professors. The small class size is perfect for people like me who learn better with more personal attention.,143,The small class size is perfect for people like me who learn better with more personal attention.,academics,positive
c015ee2d-7834-4559-93ad-d37ca742ed69,"Hamilton is a life changing experience. I wouldn't trade it for another school and cherish the four years I spent here. You will develop meaningful relationships with your professors and many of the staff members around you—it's not difficult to be a part of the community here. Make the best use of the open curriculum, it can change your life. Unfortunately, many administrators and the leadership of the school shows little to no care for the wellbeing of students, which can significantly undermine your time here and make it mentally taxing.",144,You will develop meaningful relationships with your professors ,professors,positive
c015ee2d-7834-4559-93ad-d37ca742ed69,"Hamilton is a life changing experience. I wouldn't trade it for another school and cherish the four years I spent here. You will develop meaningful relationships with your professors and many of the staff members around you—it's not difficult to be a part of the community here. Make the best use of the open curriculum, it can change your life. Unfortunately, many administrators and the leadership of the school shows little to no care for the wellbeing of students, which can significantly undermine your time here and make it mentally taxing.",146,many administrators and the leadership of the school shows little to no care for the wellbeing of students,administration,negative
