guid,body,highlight_id,text,topic,sentiment
2e7646fd-d6c5-4070-9062-23d03987dcf8,Haven't attended yet but the campus and faculty are all super friendly and passionate about their relative topics of study. I am really excited to attend based on my past visits there.,151,the campus and faculty are all super friendly and passionate about their relative topics of study,professors,positive
117ed5ae-edbd-46a8-9901-bb731d9726d4,"Haverford provides a wonderful learning environment with small class sizes and a plethora of class options. Haverford students develop close relationships with both their professors and their peers, often meeting outside of class at their professor's houses. Haverford's social environment is warm and accepting, and if you walk past someone on campus, they'll usually welcome you with a warm smile. Lots to do on campus for such a small school, and even more options thanks to the close relationship with Bryn Mawr and Swarthmore.",152,"Haverford students develop close relationships with both their professors and their peers, often meeting outside of class at their professor's houses.",social_life,positive
117ed5ae-edbd-46a8-9901-bb731d9726d4,"Haverford provides a wonderful learning environment with small class sizes and a plethora of class options. Haverford students develop close relationships with both their professors and their peers, often meeting outside of class at their professor's houses. Haverford's social environment is warm and accepting, and if you walk past someone on campus, they'll usually welcome you with a warm smile. Lots to do on campus for such a small school, and even more options thanks to the close relationship with Bryn Mawr and Swarthmore.",153,Haverford provides a wonderful learning environment with small class sizes and a plethora of class options.,academics,positive
52aa98d1-192d-46c3-961c-0d50d57be1a0,What I like about USF is the campus design. Everything is so close to each other and it makes it easy to walk to places. My professors will spend a lot of time with me making sure I am doing the right thing in my classes which I really appreciate.,154,Everything is so close to each other and it makes it easy to walk to places.,campus_facilities,positive
52aa98d1-192d-46c3-961c-0d50d57be1a0,What I like about USF is the campus design. Everything is so close to each other and it makes it easy to walk to places. My professors will spend a lot of time with me making sure I am doing the right thing in my classes which I really appreciate.,155,My professors will spend a lot of time with me making sure I am doing the right thing in my classes which I really appreciate.,professors,positive
cc5b0528-2d6c-42ca-8a44-8e21815d4bbf,"Incredible professors and courses. Incredibly flexible degree plans, allowing you to take nearly any class that interests you (and there are MANY). Incredible campus with lots of events for students.",156,"Incredibly flexible degree plans, allowing you to take nearly any class that interests you",academics,positive
cc5b0528-2d6c-42ca-8a44-8e21815d4bbf,"Incredible professors and courses. Incredibly flexible degree plans, allowing you to take nearly any class that interests you (and there are MANY). Incredible campus with lots of events for students.",157,Incredible professors and courses.,professors,positive
cc5b0528-2d6c-42ca-8a44-8e21815d4bbf,"Incredible professors and courses. Incredibly flexible degree plans, allowing you to take nearly any class that interests you (and there are MANY). Incredible campus with lots of events for students.",158,Incredible campus with lots of events for students.,social_life,positive
0168c87e-3bcb-4586-a9ed-5a822e7cfd8a,"Wake Forest academically challenged me and prepares me for real life work. There are also clubs and programs for minorities. However, not all first generation students are in the same program and receive the same help.",159,"However, not all first generation students are in the same program and receive the same help.",university_resources,negative
0168c87e-3bcb-4586-a9ed-5a822e7cfd8a,"Wake Forest academically challenged me and prepares me for real life work. There are also clubs and programs for minorities. However, not all first generation students are in the same program and receive the same help.",160,Wake Forest academically challenged me and prepares me for real life work.,academics,positive
0168c87e-3bcb-4586-a9ed-5a822e7cfd8a,"Wake Forest academically challenged me and prepares me for real life work. There are also clubs and programs for minorities. However, not all first generation students are in the same program and receive the same help.",161,There are also clubs and programs for minorities.,social_life,positive
bc2d3367-5014-439d-a62b-42102fe7e4ca,"This school is highly overrated they have High talk about their food, it is mediocre at best if you want any above bland quality they will charge you an arm and a leg for it. The admin is the real problem both in advising and housing they really only care if something is really wrong and you are being a very loud squeaky wheel. Advising at least in most of the engineering departments are no help and change the class schedule around so that most students won't actually be able to take the courses they want because the offered all the highly requested at the the same time rather than spreading them out so that students can take more than one. Overall if you come here you will not feel like the university cares anything about you unless you are poor or a minority. There academics are aparently nationally known yet students are sleeping through classes and still averaging a 3.4. With some students getting to senior level courses and not knowing the basics so the proffesors will reteach.",162,"This school is highly overrated they have High talk about their food, it is mediocre at best if you want any above bland quality they will charge you an arm and a leg for it.",campus_facilities,positive
bc2d3367-5014-439d-a62b-42102fe7e4ca,"This school is highly overrated they have High talk about their food, it is mediocre at best if you want any above bland quality they will charge you an arm and a leg for it. The admin is the real problem both in advising and housing they really only care if something is really wrong and you are being a very loud squeaky wheel. Advising at least in most of the engineering departments are no help and change the class schedule around so that most students won't actually be able to take the courses they want because the offered all the highly requested at the the same time rather than spreading them out so that students can take more than one. Overall if you come here you will not feel like the university cares anything about you unless you are poor or a minority. There academics are aparently nationally known yet students are sleeping through classes and still averaging a 3.4. With some students getting to senior level courses and not knowing the basics so the proffesors will reteach.",163,There academics are aparently nationally known yet students are sleeping through classes and still averaging a 3.4,academics,negative
bc2d3367-5014-439d-a62b-42102fe7e4ca,"This school is highly overrated they have High talk about their food, it is mediocre at best if you want any above bland quality they will charge you an arm and a leg for it. The admin is the real problem both in advising and housing they really only care if something is really wrong and you are being a very loud squeaky wheel. Advising at least in most of the engineering departments are no help and change the class schedule around so that most students won't actually be able to take the courses they want because the offered all the highly requested at the the same time rather than spreading them out so that students can take more than one. Overall if you come here you will not feel like the university cares anything about you unless you are poor or a minority. There academics are aparently nationally known yet students are sleeping through classes and still averaging a 3.4. With some students getting to senior level courses and not knowing the basics so the proffesors will reteach.",164,he admin is the real problem both in advising and housing they really only care if something is really wrong,administration,negative
bc2d3367-5014-439d-a62b-42102fe7e4ca,"This school is highly overrated they have High talk about their food, it is mediocre at best if you want any above bland quality they will charge you an arm and a leg for it. The admin is the real problem both in advising and housing they really only care if something is really wrong and you are being a very loud squeaky wheel. Advising at least in most of the engineering departments are no help and change the class schedule around so that most students won't actually be able to take the courses they want because the offered all the highly requested at the the same time rather than spreading them out so that students can take more than one. Overall if you come here you will not feel like the university cares anything about you unless you are poor or a minority. There academics are aparently nationally known yet students are sleeping through classes and still averaging a 3.4. With some students getting to senior level courses and not knowing the basics so the proffesors will reteach.",165,Advising at least in most of the engineering departments are no help and change the class schedule around so that most students won't actually be able to take the courses they want,university_resources,negative
f250b1c2-6856-4d2f-8346-781b54cbff89,"This school is a party school, which I, for some reason, didn't expect to clash with as much as I do. Otherwise, this school is good as far as academics go - financial aid and help with money and managing your education, though, is definitely a little bit rocky. I've already had problems with these things, and I'm just completing my first year here.",166,"financial aid and help with money and managing your education, though, is definitely a little bit rocky",affordability,negative
f250b1c2-6856-4d2f-8346-781b54cbff89,"This school is a party school, which I, for some reason, didn't expect to clash with as much as I do. Otherwise, this school is good as far as academics go - financial aid and help with money and managing your education, though, is definitely a little bit rocky. I've already had problems with these things, and I'm just completing my first year here.",167,"This school is a party school, which I, for some reason, didn't expect to clash with as much as I do.",social_life,negative
f250b1c2-6856-4d2f-8346-781b54cbff89,"This school is a party school, which I, for some reason, didn't expect to clash with as much as I do. Otherwise, this school is good as far as academics go - financial aid and help with money and managing your education, though, is definitely a little bit rocky. I've already had problems with these things, and I'm just completing my first year here.",534,financial aid,affordability,positive
66ba7872-d3f2-4943-823f-52dd906740de,"Great so far. Very good institution, even greater academics, amazing faculty too! Mental health resources are lacking, however, I've personally struggled to keep up the academics due to this. Besides that, wonderful open curriculum allows for plenty of exploration unless you are pre med and want to major in the humanities. In that case you will be a bit more restricted but still have enough room to explore some new interests. The town is very wonderful and charming. There is lots of diversity and if you are very liberal and respect others you will love it here. It really is home away from home and the best experience I could ever ask for!",168,Mental health resources are lacking,university_resources,negative
66ba7872-d3f2-4943-823f-52dd906740de,"Great so far. Very good institution, even greater academics, amazing faculty too! Mental health resources are lacking, however, I've personally struggled to keep up the academics due to this. Besides that, wonderful open curriculum allows for plenty of exploration unless you are pre med and want to major in the humanities. In that case you will be a bit more restricted but still have enough room to explore some new interests. The town is very wonderful and charming. There is lots of diversity and if you are very liberal and respect others you will love it here. It really is home away from home and the best experience I could ever ask for!",169,The town is very wonderful and charming.,location,positive
66ba7872-d3f2-4943-823f-52dd906740de,"Great so far. Very good institution, even greater academics, amazing faculty too! Mental health resources are lacking, however, I've personally struggled to keep up the academics due to this. Besides that, wonderful open curriculum allows for plenty of exploration unless you are pre med and want to major in the humanities. In that case you will be a bit more restricted but still have enough room to explore some new interests. The town is very wonderful and charming. There is lots of diversity and if you are very liberal and respect others you will love it here. It really is home away from home and the best experience I could ever ask for!",170,There is lots of diversity and if you are very liberal and respect others you will love it here.,diversity,positive
66ba7872-d3f2-4943-823f-52dd906740de,"Great so far. Very good institution, even greater academics, amazing faculty too! Mental health resources are lacking, however, I've personally struggled to keep up the academics due to this. Besides that, wonderful open curriculum allows for plenty of exploration unless you are pre med and want to major in the humanities. In that case you will be a bit more restricted but still have enough room to explore some new interests. The town is very wonderful and charming. There is lots of diversity and if you are very liberal and respect others you will love it here. It really is home away from home and the best experience I could ever ask for!",171,"Very good institution, even greater academics, amazing faculty too",professors,positive
66ba7872-d3f2-4943-823f-52dd906740de,"Great so far. Very good institution, even greater academics, amazing faculty too! Mental health resources are lacking, however, I've personally struggled to keep up the academics due to this. Besides that, wonderful open curriculum allows for plenty of exploration unless you are pre med and want to major in the humanities. In that case you will be a bit more restricted but still have enough room to explore some new interests. The town is very wonderful and charming. There is lots of diversity and if you are very liberal and respect others you will love it here. It really is home away from home and the best experience I could ever ask for!",172,wonderful open curriculum allows for plenty of exploration unless you are pre med and want to major in the humanities,academics,positive
719be151-280f-4617-a7d0-e7faccf0ba93,"So far, so good. Students are friendly and diverse, professors and administrators are approachable and caring. Dorms are nice and food is decent . Lots of activities and amenities.",173,Students are friendly and diverse,diversity,positive
719be151-280f-4617-a7d0-e7faccf0ba93,"So far, so good. Students are friendly and diverse, professors and administrators are approachable and caring. Dorms are nice and food is decent . Lots of activities and amenities.",173,Students are friendly and diverse,social_life,positive
719be151-280f-4617-a7d0-e7faccf0ba93,"So far, so good. Students are friendly and diverse, professors and administrators are approachable and caring. Dorms are nice and food is decent . Lots of activities and amenities.",174,professors and administrators are approachable and caring,administration,positive
719be151-280f-4617-a7d0-e7faccf0ba93,"So far, so good. Students are friendly and diverse, professors and administrators are approachable and caring. Dorms are nice and food is decent . Lots of activities and amenities.",174,professors and administrators are approachable and caring,professors,positive
719be151-280f-4617-a7d0-e7faccf0ba93,"So far, so good. Students are friendly and diverse, professors and administrators are approachable and caring. Dorms are nice and food is decent . Lots of activities and amenities.",175,Dorms are nice and food is decent . Lots of activities and amenities,campus_facilities,positive
09f4553c-fbc2-4ca4-85e8-374d4716fb22,"I majored in RTVF and minored in creative writing (in the poetry module). I applied to the poetry module on a whim, and I am SO glad I did. It was the best thing by far about Northwestern. The professors were very knowledgeable and invested in student growth and welfare. I had fun, gained a ton of experience, and put together a pretty solid portfolio! 

I took 15 Weinberg classes (mostly history and English), which were excellent. Professors were engaging and kind. I enjoyed every class but one, which says a lot; I'm very picky. I can't recommend Northwestern's humanities departments enough.

RTVF, however, was a waste of my time. You learn nothing in class that can't be learned far more efficiently on set. My professors were excellent, but classes were most useful as opportunities to network with other student filmmakers. You can't do film on the side, either. 99% of RTVF classes are for majors only. Aspiring filmmakers go somewhere cheaper, or just go straight to LA.",176,The professors were very knowledgeable and invested in student growth and welfare.,professors,positive
09f4553c-fbc2-4ca4-85e8-374d4716fb22,"I majored in RTVF and minored in creative writing (in the poetry module). I applied to the poetry module on a whim, and I am SO glad I did. It was the best thing by far about Northwestern. The professors were very knowledgeable and invested in student growth and welfare. I had fun, gained a ton of experience, and put together a pretty solid portfolio! 

I took 15 Weinberg classes (mostly history and English), which were excellent. Professors were engaging and kind. I enjoyed every class but one, which says a lot; I'm very picky. I can't recommend Northwestern's humanities departments enough.

RTVF, however, was a waste of my time. You learn nothing in class that can't be learned far more efficiently on set. My professors were excellent, but classes were most useful as opportunities to network with other student filmmakers. You can't do film on the side, either. 99% of RTVF classes are for majors only. Aspiring filmmakers go somewhere cheaper, or just go straight to LA.",177,"I enjoyed every class but one, which says a lot",academics,neutural
09f4553c-fbc2-4ca4-85e8-374d4716fb22,"I majored in RTVF and minored in creative writing (in the poetry module). I applied to the poetry module on a whim, and I am SO glad I did. It was the best thing by far about Northwestern. The professors were very knowledgeable and invested in student growth and welfare. I had fun, gained a ton of experience, and put together a pretty solid portfolio! 

I took 15 Weinberg classes (mostly history and English), which were excellent. Professors were engaging and kind. I enjoyed every class but one, which says a lot; I'm very picky. I can't recommend Northwestern's humanities departments enough.

RTVF, however, was a waste of my time. You learn nothing in class that can't be learned far more efficiently on set. My professors were excellent, but classes were most useful as opportunities to network with other student filmmakers. You can't do film on the side, either. 99% of RTVF classes are for majors only. Aspiring filmmakers go somewhere cheaper, or just go straight to LA.",178,You learn nothing in class that can't be learned far more efficiently on set,academics,neutural
20f3b81e-3f8b-4c7b-a03f-9562ce690031,"As a first generation, low income student it was a bit of a culture shock  when I first arrived to Yale. The rich people are very cliquey, but that's life. I have met some really cool people though and surrounding myself with people that care about me and know how to have a balanced social/school life has been great.",179,I have met some really cool people though and surrounding myself with people that care about me and know how to have a balanced social/school life has been great.,social_life,positive
20f3b81e-3f8b-4c7b-a03f-9562ce690031,"As a first generation, low income student it was a bit of a culture shock  when I first arrived to Yale. The rich people are very cliquey, but that's life. I have met some really cool people though and surrounding myself with people that care about me and know how to have a balanced social/school life has been great.",180,"As a first generation, low income student it was a bit of a culture shock  when I first arrived to Yale. The rich people are very cliquey, but that's life",diversity,negative
ad5a7c80-a476-4139-9da3-4e73fc226fef,"I like having the association of going to Case. It's just not a very safe school to attend. The public safety department gives me a hard time when I call them for  SafeRide early in the morning, despite the fact that there has been a shooting and attempted carjacking in the past semester.",181,It's just not a very safe school to attend.,safety,negative
4f453073-61a4-407b-9ef4-6fbd82a41aa7,"The food is alright, there has been problems with housing but they are quickly turning around. This is overall quite an experience...whether you make it a good one or not is up to you.",182,"The food is alright, there has been problems with housing but they are quickly turning around.",campus_facilities,neutural
8fa59cff-d030-4d40-bf4a-ffe1bbac7f9e,"I loved that Boston University's campus was part of the city. In addition, I loved their focus on research and the manner in which a lot of my classes gave me research skills. I would like to see improvement in the inclusiveness of the Biology department, specifically more encouragement to minorities (from advisors and faculty).",183,I loved that Boston University's campus was part of the city,location,positive
8fa59cff-d030-4d40-bf4a-ffe1bbac7f9e,"I loved that Boston University's campus was part of the city. In addition, I loved their focus on research and the manner in which a lot of my classes gave me research skills. I would like to see improvement in the inclusiveness of the Biology department, specifically more encouragement to minorities (from advisors and faculty).",184, I loved their focus on research and the manner in which a lot of my classes gave me research skills.,academics,positive
8fa59cff-d030-4d40-bf4a-ffe1bbac7f9e,"I loved that Boston University's campus was part of the city. In addition, I loved their focus on research and the manner in which a lot of my classes gave me research skills. I would like to see improvement in the inclusiveness of the Biology department, specifically more encouragement to minorities (from advisors and faculty).",185,"I would like to see improvement in the inclusiveness of the Biology department, specifically more encouragement to minorities (from advisors and faculty)",diversity,negative
690f1bc9-0353-4d48-8274-00acd8eec549,"The people here are incredibly kind. There are so many resources to help if you find yourself struggling with anything. The college counselors really help. The small classrooms are great because you actually learn. The housing for firsts years are mostly good (some buildings are bad), and the food is pretty decnet. Not much of a party school.",186,"The housing for firsts years are mostly good (some buildings are bad), and the food is pretty decnet.",campus_facilities,positive
690f1bc9-0353-4d48-8274-00acd8eec549,"The people here are incredibly kind. There are so many resources to help if you find yourself struggling with anything. The college counselors really help. The small classrooms are great because you actually learn. The housing for firsts years are mostly good (some buildings are bad), and the food is pretty decnet. Not much of a party school.",187,Not much of a party school.,social_life,neutural
690f1bc9-0353-4d48-8274-00acd8eec549,"The people here are incredibly kind. There are so many resources to help if you find yourself struggling with anything. The college counselors really help. The small classrooms are great because you actually learn. The housing for firsts years are mostly good (some buildings are bad), and the food is pretty decnet. Not much of a party school.",188,There are so many resources to help if you find yourself struggling with anything. The college counselors really help.,university_resources,positive
690f1bc9-0353-4d48-8274-00acd8eec549,"The people here are incredibly kind. There are so many resources to help if you find yourself struggling with anything. The college counselors really help. The small classrooms are great because you actually learn. The housing for firsts years are mostly good (some buildings are bad), and the food is pretty decnet. Not much of a party school.",189,The small classrooms are great because you actually learn.,academics,positive
e2adf539-4d6c-4fb5-9f32-a64f30fbe6c7,"I lived almost all of the classes I've taken at UVA and have had great interactions with my Professors. 
I do think the dining hall options should change to allow greater flexibility when choosing meal plans.",190,I do think the dining hall options should change to allow greater flexibility when choosing meal plans.,campus_facilities,negative
e2adf539-4d6c-4fb5-9f32-a64f30fbe6c7,"I lived almost all of the classes I've taken at UVA and have had great interactions with my Professors. 
I do think the dining hall options should change to allow greater flexibility when choosing meal plans.",191,I lived almost all of the classes I've taken at UVA and have had great interactions with my Professors.,professors,positive
f9599281-ec36-4e83-89c5-59dc614b893b,"I  love the academic aspects of SMU. I  love the scholarly feel and beautiful, well decorated campus. The new dorms are nice, the old dorms are in very poor shape. The amenities are very nice, I  really love the tanning pool and recreation center. The dining hall food is not great. The staff that work at the dining hall however truly make up for the bad tasting food. I  really wish there was more parking and more of an accepting environment, most of the people are stuck up.",192,I  love the academic aspects of SMU.,academics,positive
f9599281-ec36-4e83-89c5-59dc614b893b,"I  love the academic aspects of SMU. I  love the scholarly feel and beautiful, well decorated campus. The new dorms are nice, the old dorms are in very poor shape. The amenities are very nice, I  really love the tanning pool and recreation center. The dining hall food is not great. The staff that work at the dining hall however truly make up for the bad tasting food. I  really wish there was more parking and more of an accepting environment, most of the people are stuck up.",193,"I  love the scholarly feel and beautiful, well decorated campus.",campus_facilities,neutural
f9599281-ec36-4e83-89c5-59dc614b893b,"I  love the academic aspects of SMU. I  love the scholarly feel and beautiful, well decorated campus. The new dorms are nice, the old dorms are in very poor shape. The amenities are very nice, I  really love the tanning pool and recreation center. The dining hall food is not great. The staff that work at the dining hall however truly make up for the bad tasting food. I  really wish there was more parking and more of an accepting environment, most of the people are stuck up.",194,The dining hall food is not great.,campus_facilities,neutural
6840b508-1545-4213-8273-c7222ee7399f,"My favorite parts of Emory University include the intimacy of classes and advising systems built in place to allow students to confidently pursue their academic goals. This includes several types of tutoring, a highly accessible career center, and knowledgable academic advisors. Furthermore, Emory does a great job of connecting students with the city through student government programs that provide transportation to places in Atlanta such as the Coca-Cola Museum and Six Flags. I would like to see a change in the availability of mental health services available to students. A higher number of free therapy sessions, consistent counselors, and more information on how to get connected to our counseling services would greatly boost student morale.",195,My favorite parts of Emory University include the intimacy of classes and advising systems built in place to allow students to confidently pursue their academic goals,university_resources,neutural
6840b508-1545-4213-8273-c7222ee7399f,"My favorite parts of Emory University include the intimacy of classes and advising systems built in place to allow students to confidently pursue their academic goals. This includes several types of tutoring, a highly accessible career center, and knowledgable academic advisors. Furthermore, Emory does a great job of connecting students with the city through student government programs that provide transportation to places in Atlanta such as the Coca-Cola Museum and Six Flags. I would like to see a change in the availability of mental health services available to students. A higher number of free therapy sessions, consistent counselors, and more information on how to get connected to our counseling services would greatly boost student morale.",196,"als. This includes several types of tutoring, a highly accessible career center, and knowledgable academic advisors.",campus_facilities,positive
6840b508-1545-4213-8273-c7222ee7399f,"My favorite parts of Emory University include the intimacy of classes and advising systems built in place to allow students to confidently pursue their academic goals. This includes several types of tutoring, a highly accessible career center, and knowledgable academic advisors. Furthermore, Emory does a great job of connecting students with the city through student government programs that provide transportation to places in Atlanta such as the Coca-Cola Museum and Six Flags. I would like to see a change in the availability of mental health services available to students. A higher number of free therapy sessions, consistent counselors, and more information on how to get connected to our counseling services would greatly boost student morale.",197,I would like to see a change in the availability of mental health services available to students.,university_resources,neutural
c6a69307-025d-498a-9670-cdc2a75557a1,There needs to be a massive system overhaul at  the university. They also need to treat all contact sports evenly on campus in terms of on site care.,198,There needs to be a massive system overhaul at  the university.,administration,negative
52e22d35-980a-4757-ae0b-6aaf21c76306,"Carleton College is a great school overall, especially how the professors work with their students. I found that professors emphasize to utilize on-campus resources and want their students to succeed.",199,"Carleton College is a great school overall, especially how the professors work with their students.",professors,positive
ce21b755-2c67-42f5-8908-f57a7853058a,"International Freshman here.. very happy about Wes, enjoying my classes, my extracurriculars, and my campus job. I had other options but Wes was a good fit for my interests in both Stem and humanities and the financial aid/grant/merit was extremely generous. My pros about Wes. Some cons: I wished it were easier to get into classes, some of them are so packed and popular it is extremely difficult to enroll. Career Services needs a boost, appointments are null and they do not help much. Overall my experience has been fantastic and I am enjoying my classes (despite being challenging), the access to professors, and the whole atmosphere.",200,the financial aid/grant/merit was extremely generous,affordability,positive
ce21b755-2c67-42f5-8908-f57a7853058a,"International Freshman here.. very happy about Wes, enjoying my classes, my extracurriculars, and my campus job. I had other options but Wes was a good fit for my interests in both Stem and humanities and the financial aid/grant/merit was extremely generous. My pros about Wes. Some cons: I wished it were easier to get into classes, some of them are so packed and popular it is extremely difficult to enroll. Career Services needs a boost, appointments are null and they do not help much. Overall my experience has been fantastic and I am enjoying my classes (despite being challenging), the access to professors, and the whole atmosphere.",201,"Career Services needs a boost, appointments are null and they do not help much. ",career_prospect,negative
ce21b755-2c67-42f5-8908-f57a7853058a,"International Freshman here.. very happy about Wes, enjoying my classes, my extracurriculars, and my campus job. I had other options but Wes was a good fit for my interests in both Stem and humanities and the financial aid/grant/merit was extremely generous. My pros about Wes. Some cons: I wished it were easier to get into classes, some of them are so packed and popular it is extremely difficult to enroll. Career Services needs a boost, appointments are null and they do not help much. Overall my experience has been fantastic and I am enjoying my classes (despite being challenging), the access to professors, and the whole atmosphere.",202,"very happy about Wes, enjoying my classes, my extracurriculars",social_life,positive
ce21b755-2c67-42f5-8908-f57a7853058a,"International Freshman here.. very happy about Wes, enjoying my classes, my extracurriculars, and my campus job. I had other options but Wes was a good fit for my interests in both Stem and humanities and the financial aid/grant/merit was extremely generous. My pros about Wes. Some cons: I wished it were easier to get into classes, some of them are so packed and popular it is extremely difficult to enroll. Career Services needs a boost, appointments are null and they do not help much. Overall my experience has been fantastic and I am enjoying my classes (despite being challenging), the access to professors, and the whole atmosphere.",203,Overall my experience has been fantastic and I am enjoying my classes (despite being challenging),academics,positive
ce21b755-2c67-42f5-8908-f57a7853058a,"International Freshman here.. very happy about Wes, enjoying my classes, my extracurriculars, and my campus job. I had other options but Wes was a good fit for my interests in both Stem and humanities and the financial aid/grant/merit was extremely generous. My pros about Wes. Some cons: I wished it were easier to get into classes, some of them are so packed and popular it is extremely difficult to enroll. Career Services needs a boost, appointments are null and they do not help much. Overall my experience has been fantastic and I am enjoying my classes (despite being challenging), the access to professors, and the whole atmosphere.",204,"Overall my experience has been fantastic and I am enjoying my classes (despite being challenging), the access to professors",professors,positive
ce21b755-2c67-42f5-8908-f57a7853058a,"International Freshman here.. very happy about Wes, enjoying my classes, my extracurriculars, and my campus job. I had other options but Wes was a good fit for my interests in both Stem and humanities and the financial aid/grant/merit was extremely generous. My pros about Wes. Some cons: I wished it were easier to get into classes, some of them are so packed and popular it is extremely difficult to enroll. Career Services needs a boost, appointments are null and they do not help much. Overall my experience has been fantastic and I am enjoying my classes (despite being challenging), the access to professors, and the whole atmosphere.",534,financial aid,affordability,positive
d96aa2bb-12a7-4bfb-83d7-70f7b9b5e979,"Tons of great people, amazing academic resources, and unparalleled opportunities for extracurriculars. The culture can be competitive - after all, with so many top students in one place, what else? - but I've still managed to meet amazing people and learn so much more than I thought I ever would.",205,"The culture can be competitive - after all, with so many top students in one place, what else? - but I've still managed to meet amazing people and learn so much more than I thought I ever would.",social_life,positive
d96aa2bb-12a7-4bfb-83d7-70f7b9b5e979,"Tons of great people, amazing academic resources, and unparalleled opportunities for extracurriculars. The culture can be competitive - after all, with so many top students in one place, what else? - but I've still managed to meet amazing people and learn so much more than I thought I ever would.",206,"Tons of great people, amazing academic resources",academics,positive
d96aa2bb-12a7-4bfb-83d7-70f7b9b5e979,"Tons of great people, amazing academic resources, and unparalleled opportunities for extracurriculars. The culture can be competitive - after all, with so many top students in one place, what else? - but I've still managed to meet amazing people and learn so much more than I thought I ever would.",207,unparalleled opportunities for extracurriculars,social_life,positive
d96aa2bb-12a7-4bfb-83d7-70f7b9b5e979,"Tons of great people, amazing academic resources, and unparalleled opportunities for extracurriculars. The culture can be competitive - after all, with so many top students in one place, what else? - but I've still managed to meet amazing people and learn so much more than I thought I ever would.",557,"amazing academic resources, and unparalleled opportunities for extracurriculars",university_resources,positive
d96aa2bb-12a7-4bfb-83d7-70f7b9b5e979,"Tons of great people, amazing academic resources, and unparalleled opportunities for extracurriculars. The culture can be competitive - after all, with so many top students in one place, what else? - but I've still managed to meet amazing people and learn so much more than I thought I ever would.",558,"The culture can be competitive - after all, with so many top students in one place, what else? - but I've still managed to meet amazing people and learn so much more than I thought I ever would",social_life,neutural
b6db96b0-715c-4873-b437-5ef30d5cd822,"Social life is very niche and cliquey, campus is nice and the food is good, school reputation does make a difference when job hunting.",208,Social life is very niche and cliquey,social_life,positive
b6db96b0-715c-4873-b437-5ef30d5cd822,"Social life is very niche and cliquey, campus is nice and the food is good, school reputation does make a difference when job hunting.",209,campus is nice and the food is good,campus_facilities,positive
b6db96b0-715c-4873-b437-5ef30d5cd822,"Social life is very niche and cliquey, campus is nice and the food is good, school reputation does make a difference when job hunting.",210,school reputation does make a difference when job hunting,career_prospect,positive
0ed9dd5b-6d72-45d9-8d30-9820c78fc2ec,"OSU has been one of my WORST college experience to date! Very racist school! Please to all my QTBIPOC ppl, DO NOT WASTE YOUR MONEY HERE! Many students, both straight and LGBTQ+, were very racist towards black/brown queer and trans folk unless they were straight and masculine-presenting. Administration does NOTHING to fix the issue. Also computer science program is VERY artificially hard to weed-out students.",217,"Please to all my QTBIPOC ppl, DO NOT WASTE YOUR MONEY HERE! Many students, both straight and LGBTQ+, were very racist towards black/brown queer and trans folk unless they were straight and masculine-presenting",safety,negative
0ed9dd5b-6d72-45d9-8d30-9820c78fc2ec,"OSU has been one of my WORST college experience to date! Very racist school! Please to all my QTBIPOC ppl, DO NOT WASTE YOUR MONEY HERE! Many students, both straight and LGBTQ+, were very racist towards black/brown queer and trans folk unless they were straight and masculine-presenting. Administration does NOTHING to fix the issue. Also computer science program is VERY artificially hard to weed-out students.",218,Administration does NOTHING to fix the issue.,administration,negative
0ed9dd5b-6d72-45d9-8d30-9820c78fc2ec,"OSU has been one of my WORST college experience to date! Very racist school! Please to all my QTBIPOC ppl, DO NOT WASTE YOUR MONEY HERE! Many students, both straight and LGBTQ+, were very racist towards black/brown queer and trans folk unless they were straight and masculine-presenting. Administration does NOTHING to fix the issue. Also computer science program is VERY artificially hard to weed-out students.",219,Also computer science program is VERY artificially hard to weed-out students.,academics,negative
b2e9762a-4358-4099-b74a-5310a4c2ffa4,"I really like the extensive class options my place of education provides me with. However, I think advisors should be more involved in students lives. Registering for courses has been a huge challenge in my college life.",220,"I really like the extensive class options my place of education provides me with. However, I think advisors should be more involved in students lives. Registering for courses has been a huge challenge in my college life.",university_resources,neutural
bedcb3b1-267f-4bcd-ac86-a3cb238ef03c,"I am currently enrolled in Florida International University, and I must say that I am thoroughly enjoying my experience so far. The university has a vibrant and diverse student population, which has allowed me to meet people from all walks of life and gain a unique perspective. The professors are knowledgeable and always willing to help, and the coursework is challenging but manageable. The campus itself is beautiful and well-maintained, and there are always plenty of activities and events to keep students engaged. Overall, I would highly recommend Florida International University to anyone looking for a quality education in a welcoming and diverse community.",221,"The university has a vibrant and diverse student population, which has allowed me to meet people from all walks of life and gain a unique perspective.",diversity,positive
bedcb3b1-267f-4bcd-ac86-a3cb238ef03c,"I am currently enrolled in Florida International University, and I must say that I am thoroughly enjoying my experience so far. The university has a vibrant and diverse student population, which has allowed me to meet people from all walks of life and gain a unique perspective. The professors are knowledgeable and always willing to help, and the coursework is challenging but manageable. The campus itself is beautiful and well-maintained, and there are always plenty of activities and events to keep students engaged. Overall, I would highly recommend Florida International University to anyone looking for a quality education in a welcoming and diverse community.",222,The professors are knowledgeable and always willing to help,professors,positive
