guid,body,rating,author,created,categories,entity_id,date,name
7e31488d-c49b-488c-af7f-c9b47adbec29,The party scene doesn't play much of a role in social life.,negative,Senior,2016-02-19 01:42:32,social_life,20a0947f-4d4c-4c36-8e94-bf0a2ba50e4f,2016,University of Chicago
1214a869-e62c-48f0-b50e-5072739ef257,"There aren't many bars around campus, but most people don't really care.",negative,Senior,2016-02-19 01:42:32,social_life,20a0947f-4d4c-4c36-8e94-bf0a2ba50e4f,2016,University of Chicago
920dc496-056f-4efd-b330-169a1428b240,Greek life isn't that important to most students here.,negative,Senior,2016-02-19 01:24:57,social_life,20a0947f-4d4c-4c36-8e94-bf0a2ba50e4f,2016,University of Chicago
72033f67-c738-48cb-a781-f51d65b73d35,"They don't really give out aid. I didn't get any, and a lot of my friends couldn't come here because they couldn't get aid either.",negative,Freshman,2015-04-21 12:19:56,affordability,20a0947f-4d4c-4c36-8e94-bf0a2ba50e4f,2015,University of Chicago
3e620512-7538-4881-a299-d7c78ee54f9f,"Doesn't taste good, never have plates or silverware, too salty, no good vegetarian protein options.",negative,Freshman,2015-04-21 12:18:07,campus_facilities,20a0947f-4d4c-4c36-8e94-bf0a2ba50e4f,2015,University of Chicago
2830305c-bc95-4396-94c7-a6256dc4a6a0,"Cafes are god, but in general the dining halls are bad. Aramark is understaffed, underserviced, food is bad, bugs show up in food sometimes. Utensils are often dirty and missing.",negative,Junior,2015-03-20 15:24:05,campus_facilities,20a0947f-4d4c-4c36-8e94-bf0a2ba50e4f,2015,University of Chicago
0e072f1e-cf88-401c-bc31-00399046802b,Varsity sports are mostly ignored. Some houses get very into intramural sports.,negative,Freshman,2015-03-02 16:46:57,social_life,20a0947f-4d4c-4c36-8e94-bf0a2ba50e4f,2015,University of Chicago
07196e42-56ff-4238-af5f-f095db64eaef,"Parties really are not our specialty, but there is usually a place to go on the weekends to have a good time.",negative,Sophomore,2014-09-14 17:00:20,social_life,20a0947f-4d4c-4c36-8e94-bf0a2ba50e4f,2014,University of Chicago
93a64a43-31a3-4574-8533-3540263557be,"So it gets really cold and snows a lot, but it's doable. I actually found myself enjoying the cool spring and fall.",negative,Freshman,2014-03-28 03:47:42,campus_facilities,20a0947f-4d4c-4c36-8e94-bf0a2ba50e4f,2014,University of Chicago
c3c61c72-b466-4824-8fee-9f2dfce4772b,"It can be pretty sketchy at times. I haven't felt personally threatened. If you use common sense, you'll probably be fine, but sometimes things happen, even if you're being smart. It can be a bit scary, but if you really utilize the police presence, you will probably be fine.",negative,Freshman,2014-03-25 16:15:21,Safety,20a0947f-4d4c-4c36-8e94-bf0a2ba50e4f,2014,University of Chicago
ac84bef3-23b2-4481-81ca-9e5d2d9b9666,"It varies. The 2013-2014 winter was  really brutal. We experienced a few polar vortexes and it was well  below zero pretty frequently. Apparently this was an exceptionally bad year, but it was pretty miserable. A lot of us from warmer climates adjusted better than expected, so it's definitely doable, but I would prefer to be somewhere where it was generally warmer.",negative,Freshman,2014-03-25 16:03:16,campus_facilities,20a0947f-4d4c-4c36-8e94-bf0a2ba50e4f,2014,University of Chicago
d0adc323-facb-4a28-b43e-cd406fde4697,"There really isn't much of a following here, but our teams aren't bad and if you're involved, your friends will definitely care enough to come out. But again, it's not a huge deal.",negative,Freshman,2014-03-25 15:57:03,social_life,20a0947f-4d4c-4c36-8e94-bf0a2ba50e4f,2014,University of Chicago
198db5d4-bf5d-4831-bad6-1094e35451b0,"No one really cares about athletics and athletes, to the point where we don't know anything about them.",negative,Freshman,2014-02-27 11:51:16,social_life,20a0947f-4d4c-4c36-8e94-bf0a2ba50e4f,2014,University of Chicago
62058e24-5f57-4dda-892e-ccdd3e125a7f,"There are parties available, but they're not a priority and not everyone is interested.",negative,Freshman,2014-02-27 11:50:32,social_life,20a0947f-4d4c-4c36-8e94-bf0a2ba50e4f,2014,University of Chicago
d9de1bbe-ee65-4065-9e5a-0793797ef63e,"Weather is definitely bad, and it has been a struggle, but I'm alive and fine.",negative,Freshman,2014-02-27 11:49:52,campus_facilities,20a0947f-4d4c-4c36-8e94-bf0a2ba50e4f,2014,University of Chicago
d5b1245e-fed5-4ee4-b5a5-b5cef149542a,"It's frigid. It dips below 10 degrees Fahrenheit, and it feels worse with the windchill.  ",negative,Niche User,2013-12-17 20:12:31,campus_facilities,20a0947f-4d4c-4c36-8e94-bf0a2ba50e4f,2013,University of Chicago
c573876a-c8d3-4a93-9330-2c1496625d46,"I'm a female who is very interested in weightlifting. Ratner's good, with a decent amount of equipment, but doesn't have the space needed for ab workouts and additional cardio machines since those currently there are almost always in use. Good number of squat racks. Pretty male dominated. I've also participated in some intramural Volleyball in the Field House and the floor is like a popcorn ceiling - if you go down after a ball, you'll lose skin. Needs to be resurfaced.",neutural,Sophomore,2016-09-23 10:21:11,social_life,20a0947f-4d4c-4c36-8e94-bf0a2ba50e4f,2016,University of Chicago
e4477259-00f9-46cb-8c60-530b02604397,"I personally am not involved in Greek Life all that much. It isn't really a big part of the UChicago experience, however, Greek parties are widely attended and are usually pretty fun!",neutural,Sophomore,2016-09-15 14:32:34,social_life,20a0947f-4d4c-4c36-8e94-bf0a2ba50e4f,2016,University of Chicago
40fcd398-c58d-47bb-9847-7b2b78848e64,"Varsity sports are not a very big part of life at UChicago, but intramural and club sports are cherished, and have very high levels of participation and fan support.",neutural,Sophomore,2016-09-15 14:30:08,social_life,20a0947f-4d4c-4c36-8e94-bf0a2ba50e4f,2016,University of Chicago
f428b1f1-4d66-46b2-ada4-156d41ea7671,"UCPD is great, but there is crime fairly often",neutural,Junior,2016-09-14 11:06:19,Safety,20a0947f-4d4c-4c36-8e94-bf0a2ba50e4f,2016,University of Chicago
ca6c430b-1ed0-47e7-a30b-e5f92cc00f39,Greek life is only there if you want it to be,neutural,Junior,2016-09-14 10:48:17,social_life,20a0947f-4d4c-4c36-8e94-bf0a2ba50e4f,2016,University of Chicago
c367a531-66c6-41fe-a9e8-b4309a635611,"The facilities are nice, but almost for nothing.",neutural,Junior,2016-09-14 10:44:18,social_life,20a0947f-4d4c-4c36-8e94-bf0a2ba50e4f,2016,University of Chicago
11d7441f-9a01-44a3-a9df-0ea0fd035cd1,"I feel generally safe on campus, though there is a problem with how the school deals with sexual assault and harassment, and there are some muggings near campus.",neutural,Junior,2016-09-06 20:21:08,Safety,20a0947f-4d4c-4c36-8e94-bf0a2ba50e4f,2016,University of Chicago
b789f2b2-5b37-416b-b368-05ca3feca1f0,"Greek life isn't emphasized on campus. There are some events that are well-attended, but for the most part, it isn't a big part of campus life.",neutural,Junior,2016-09-06 19:52:07,social_life,20a0947f-4d4c-4c36-8e94-bf0a2ba50e4f,2016,University of Chicago
1408da74-3abb-4b49-ae00-c26d56f55d47,"Athletics aren't super important to campus life. House intramurals are pretty popular (depending on the house and the sport), and in some cases can be important to house culture, but aren't important in the scope of overall campus life.",neutural,Junior,2016-09-06 19:50:54,social_life,20a0947f-4d4c-4c36-8e94-bf0a2ba50e4f,2016,University of Chicago
af971b4a-7912-4665-9c4b-a0232a603b18,"Before coming to Hopkins I thought alcohol use was going to be very limited for underage students and no one would be doing hard core drugs like cocaine, but I was completely wrong, and those who do drugs do it all the time sometimes multiple at the same time.  Some people make smoking weed and drinking alcohol daily things, and they'll drop acid or snort cocaine on the weekends and take vyvanse or adderall during the times when they need to study.  I honestly don't know how there bodies can handle it, but trust me there are a decent amount of hardcore drug users who have an insanely high tolerance.  I'd say about 97% of the school drinks alcohol of that percentage 60% smoke weed and of that percentage  65% have participated in the use of more serious drugs like cocaine, LSD, shrooms, painkillers, ecstasy, or crosses between two or more drugs at least once.",negative,Freshman,2015-12-28 03:07:29,Safety,bc6f707c-da0e-4db1-b06f-ebfe9473423b,2015,Johns Hopkins University
278c103f-8c1b-412b-aa21-f7a3a837cbfe,"Financial aid promised a specific amount when I first applied for the school, that amount then changed (decreased) when I accepted their offer, then changed once more (decreased again) promptly before the first few weeks of school. I understood that all of the numbers before the amount was actually due were just ""estimates"" but I found it quite obnoxious that the amount I owed the school more than quadrupled from the time that I applied to the time that I entered. Even after contacting the school and informing them of my hardship to pay the amount asked for, nothing changed and ZERO efforts were made to help accommodate my financial NEED, something that factored in very much so in my initial acceptance of their offer.",negative,Freshman,2015-05-30 12:10:37,affordability,bc6f707c-da0e-4db1-b06f-ebfe9473423b,2015,Johns Hopkins University
8c2ccdfe-adfd-4779-be09-c16bb98bd7fa,they need to be more lenient about some things,negative,Sophomore,2015-05-11 14:37:39,social_life,bc6f707c-da0e-4db1-b06f-ebfe9473423b,2015,Johns Hopkins University
0fdd5466-7639-4dc1-af3a-e64224762fd3,How can a college expect my middle class family to pay full tuition?,negative,Freshman,2015-03-05 15:14:17,affordability,bc6f707c-da0e-4db1-b06f-ebfe9473423b,2015,Johns Hopkins University
3b93703e-aa71-4e7e-b05c-11b43c2e4cc0,I got it on my own and it's only worth 1 credit.,negative,Student,2014-02-25 16:49:52,academics,bc6f707c-da0e-4db1-b06f-ebfe9473423b,2014,Johns Hopkins University
b055f2a4-cf43-47f4-8e41-4eecf4193452,"Almost joined greek life, thank goodness i didn't. It is a way to meet people, but not the only way",negative,Student,2014-02-25 16:41:35,social_life,bc6f707c-da0e-4db1-b06f-ebfe9473423b,2014,Johns Hopkins University
f99d68be-00a2-416d-8c46-aa36199bac01,"lots of international students, but majority of rich WASPs",negative,Student,2014-02-25 16:40:30,social_life,bc6f707c-da0e-4db1-b06f-ebfe9473423b,2014,Johns Hopkins University
656d8d2a-8ad6-4a4f-bd2b-0ac6a349c6a0,"I love writing sems and english, but they are not the focus here. Humanities really take a back seat.",negative,Student,2014-02-25 16:39:35,academics,bc6f707c-da0e-4db1-b06f-ebfe9473423b,2014,Johns Hopkins University
9da186c7-37ee-4d54-966b-582bf8546af5,Seriously wish there was more school spirit. even these legendary lacrosse games have a lame turn out,negative,Student,2014-02-25 16:36:40,social_life,bc6f707c-da0e-4db1-b06f-ebfe9473423b,2014,Johns Hopkins University
a1401af5-2172-4d9c-a776-f977e945e913,"Dominated by greek life, often awkward",negative,Student,2014-02-25 16:33:43,social_life,bc6f707c-da0e-4db1-b06f-ebfe9473423b,2014,Johns Hopkins University
65fb087a-9995-4905-aca8-1c61a5aa3b4c,"It is very inhibitory for students not involved in Greek Life and under legal drinking age, but once 21 there are off campus bars",negative,Student,2014-02-25 16:33:05,social_life,bc6f707c-da0e-4db1-b06f-ebfe9473423b,2014,Johns Hopkins University
c5537f07-58f7-45db-942e-022218b9dc70,"School spirit here is practically non-existant.  Our biggest sport is lacrosse, and I personally have yet to attend a game.  I think our hearts are in the right place, but when it comes down to it, academics are more important.  The athletic center is nice though; you can take classes, there is an indoor track and rock wall, wall tennis, a ballet studio, swimming pools, weight room and exercise room. There are a lot of intramural and club sports, but intramurals seem to be considerably more time consuming.",negative,Sophomore,2014-01-07 01:35:44,social_life,bc6f707c-da0e-4db1-b06f-ebfe9473423b,2014,Johns Hopkins University
56b03609-1ceb-49cc-87ec-97b165ce355a,"Not impressed at all, other schools are better",negative,Sophomore,2014-01-02 22:29:02,campus_facilities,bc6f707c-da0e-4db1-b06f-ebfe9473423b,2014,Johns Hopkins University
73fd24e1-7bea-45b7-8435-92be68485ee3,"The problem is Baltimore isn't safe, cars get stolen",negative,Sophomore,2014-01-02 22:15:26,campus_facilities,bc6f707c-da0e-4db1-b06f-ebfe9473423b,2014,Johns Hopkins University
1de6584d-f138-464d-adf1-68da8a1f90b0,We have no campus dining. There is a separate cafeteria in our building.,negative,Alum,2013-11-27 17:35:56,campus_facilities,bc6f707c-da0e-4db1-b06f-ebfe9473423b,2013,Johns Hopkins University
e7b8a744-1f5c-497e-b74a-7928b7e013c4,Our location receives nothing that the students at the main location receive. We must travel an hour to participate.,negative,Alum,2013-11-27 17:19:23,campus_facilities,bc6f707c-da0e-4db1-b06f-ebfe9473423b,2013,Johns Hopkins University
1aec9c15-d912-4645-8370-f2d1fea8215d,"Although everyone roots for our school, it is not the same as state schools that are big on sports like UCLA.",negative,Junior,2016-08-15 19:02:33,social_life,bc6f707c-da0e-4db1-b06f-ebfe9473423b,2016,Johns Hopkins University
689cc383-1516-4ca8-9688-4bd9ad34d6fb,"I had a unique experience. Freshman year, I was placed in a converted bed-and-breakfast (overflow housing). I didn't choose it, I was just placed into it. It was horrible socially and not worth the cost. While I paid as much as a student living in a single room in Wolman or McCoy, I essentially lived in a large triple as my two suitemates had to go through my room to get to their room.",negative,Senior,2016-08-05 17:04:31,campus_facilities,bc6f707c-da0e-4db1-b06f-ebfe9473423b,2016,Johns Hopkins University
bc47617b-ae35-47cc-adc3-784ae5f01d85,"Lacrosse is the only Division I sport, and it does attract spectators during the spring. But for the majority of students it seems that athletics aren't that important, which is not necessarily a bad thing!",negative,Senior,2016-08-05 16:57:44,social_life,bc6f707c-da0e-4db1-b06f-ebfe9473423b,2016,Johns Hopkins University
b610fb7b-8d27-4deb-98e6-bd9fe2eabbc9,Athletics are meaningless on campus and the only supported team is our Lacrosse team.  Everyone spends most of their time in the library.  To go to a sporting event would be detrimental.,negative,Freshman,2016-05-24 14:15:39,social_life,bc6f707c-da0e-4db1-b06f-ebfe9473423b,2016,Johns Hopkins University
27d6cd19-ffe5-4604-8ecd-22529305db08,"I love going to games here, but most students don't. There are definitely large divides between the athletes and normal student population. School spirit really needs to be improved upon.",negative,Freshman,2016-02-19 00:07:25,social_life,bc6f707c-da0e-4db1-b06f-ebfe9473423b,2016,Johns Hopkins University
b7a5ae64-c0bc-4702-b439-1574749baec7,"Only division one sport that matters here is Lacross, I grew up in Miami Florida so I am biased to this.",negative,Junior,2016-01-07 02:06:31,social_life,bc6f707c-da0e-4db1-b06f-ebfe9473423b,2016,Johns Hopkins University
3b375b3b-da53-4655-b7a9-9b8beca486f8,"drinkers and teenagers wanting to be grown ups.

A lot of sexual incidents apparently.",negative,Sophomore,2015-12-29 18:30:22,social_life,bc6f707c-da0e-4db1-b06f-ebfe9473423b,2015,Johns Hopkins University
45f9fe9f-889d-48a8-907b-05ea2d3b24e7,my high school has bigger and nicer facilities,negative,Sophomore,2015-05-11 14:42:47,social_life,bc6f707c-da0e-4db1-b06f-ebfe9473423b,2015,Johns Hopkins University
a69d8ea1-8323-46bd-baaf-3cb34d66bfaa,there are like no parties,negative,Sophomore,2015-05-11 14:39:43,social_life,bc6f707c-da0e-4db1-b06f-ebfe9473423b,2015,Johns Hopkins University
cc236e7c-3900-42b6-8f62-e0e4862f9c7e,"A few restaurants are around. Subway, Coldstone Creamery, Niwana, and Chipotle  are a few. There isn't much else. Everything is super repetitive.",negative,Freshman,2015-03-05 15:19:11,campus_facilities,bc6f707c-da0e-4db1-b06f-ebfe9473423b,2015,Johns Hopkins University
1a8db790-577a-404e-a44d-4090f79af9be,"As a graduagraduate program, almost no one participates in such a club. Nonetheless, student body has some clubs for soccer and running.",negative,Junior,2015-01-13 01:06:46,social_life,bc6f707c-da0e-4db1-b06f-ebfe9473423b,2015,Johns Hopkins University
73819671-9efe-484a-b0e4-2afe70b4267c,The finanacial situation does not seem very robust. Limited admission letters are with financial aids and almost all scholarships are not need-based but merit-based.,negative,Junior,2015-01-12 22:35:46,affordability,bc6f707c-da0e-4db1-b06f-ebfe9473423b,2015,Johns Hopkins University
68896643-8a9b-4278-86ef-543ea2191b0f,"There are some cool restaurants around the city, I'm sure of it, but they're not convenient to get to at all! And the touristy part of Baltimore - Inner Harbor - while it looks nice, has pretty bad food and stores (low-quality, not high-end). So the good restaurants, that means, are in the sketchier parts of town where teenage girls should probably not go. Variety is bad, Asian food is bad, and the food in general is really not that good in Baltimore. Wish there was more variety and more convenience.",negative,Freshman,2014-11-27 13:00:48,campus_facilities,bc6f707c-da0e-4db1-b06f-ebfe9473423b,2014,Johns Hopkins University
d1424ff9-ef86-496d-a9e1-a42e19693e76,"The school lures you in with a better package-but don't expect that package to stay the same the next year. Most of my friends on financial aid were given smaller packages (grants, loans) after the first year.",negative,Senior,2014-09-05 16:34:56,affordability,bc6f707c-da0e-4db1-b06f-ebfe9473423b,2014,Johns Hopkins University
6d753a49-73fb-4532-89c2-8fc46e44e25b,Greek life shows the importance of community and stuff but there is community and companionship without it.,neutural,Junior,2016-08-15 19:04:06,social_life,bc6f707c-da0e-4db1-b06f-ebfe9473423b,2016,Johns Hopkins University
cf24176a-6665-4cb9-ad53-4546c4d72392,I'm not involved in Greek life.,neutural,Sophomore,2016-08-12 12:52:48,social_life,bc6f707c-da0e-4db1-b06f-ebfe9473423b,2016,Johns Hopkins University
c0210657-8610-4318-83bd-ba1d6b6028aa,"You can pretty much do whatever you want. Drink on campus, smoke weed in your dorm room.",negative,Sophomore,2014-01-22 01:46:08,Safety,dae7241a-4d00-4c50-b1a5-f33baf3a6c3b,2014,Claremont McKenna College
7eda1f4b-9f9c-4337-9050-c544d1b5a42d,"Campus security won't let you bring drinks into school registered parties like Thursday Night Club and there are always fences around the area. Other than that, you can pretty much find alcohol anywhere on campus except Stark and there is an open cup policy where if you have a red solo cup the college will assume it's water. So basically, CMC does not have much of a policy about alcohol on campus, although they're trying to enforce stricter policies about this.",negative,Sophomore,2013-06-26 16:42:17,social_life,dae7241a-4d00-4c50-b1a5-f33baf3a6c3b,2013,Claremont McKenna College
a32a5aa5-7bbb-445d-b008-d2f3bd76021e,"Dominated by preppy ""bros"" who like to walk around shirtless and otherwise dress in head-to-toe Abercrombie. If that's your thing and you don't mind that most of them are really full of themselves and have disgusting attitudes toward women, then more (or less) power to you. Otherwise, get used to looking to the other 3Cs or off campus for your dating pool.",negative,Alum,2010-11-19 18:27:45,social_life,dae7241a-4d00-4c50-b1a5-f33baf3a6c3b,2010,Claremont McKenna College
2a580eb5-e95d-4be0-b70d-d73248b0014d,"A Frat House Atmosphere Without Actual Frats – North Quad is one continuous kegger party that gets more and more out of hand every year. It has just about swallowed Mid Quad too, and even South Quad is overrun by it sometimes. The binge drinking, party scene totally dominates campus social life and anyone who's not into that will end up living on the fringes and hanging out off campus a lot. To be fair, the students work really hard (when they're not drunk).",negative,Alum,2010-11-19 17:34:24,campus_facilities,dae7241a-4d00-4c50-b1a5-f33baf3a6c3b,2010,Claremont McKenna College
4c2d51f6-049d-4f51-859a-aa3aff75ce21,"There is not a lot of emphasis on athletic success at CMC. There are varsity sports, but players don't receive a lot of benefits for being a student athlete, unlike D1 schools. There is a new gym facility that was recently opened, it's huge and amazing.",negative,Sophomore,2016-05-18 09:42:56,social_life,dae7241a-4d00-4c50-b1a5-f33baf3a6c3b,2016,Claremont McKenna College
20c34227-6e48-436c-8aad-d4230cbbc920,The campus does not provide shuttle services to anywhere in LA or to the airport or anywhere you want to go. If you do want to venture off campus (with school-provided transportation) you have to sign up for special events that fill up quickly. Not many options are offered.,negative,Freshman,2015-02-19 15:58:31,social_life,dae7241a-4d00-4c50-b1a5-f33baf3a6c3b,2015,Claremont McKenna College
e8098c8f-6248-4b56-8417-51b42b7ff9d4,"Not many students live off campus

You need permission to live off campus",negative,Freshman,2014-11-09 04:21:35,campus_facilities,dae7241a-4d00-4c50-b1a5-f33baf3a6c3b,2014,Claremont McKenna College
7dc5ddd7-6b0a-4e53-b1a9-54f48db5397c,Not many places to go if you don't have a car,negative,Freshman,2014-11-09 04:19:56,campus_facilities,dae7241a-4d00-4c50-b1a5-f33baf3a6c3b,2014,Claremont McKenna College
0e204235-58bb-4669-9e00-98f091588a52,"The college has a no BS policy in terms of academic integrity, but outside of coursework plenty of shenanigans go on. I would say a high percentage of the freshman class drinks underage, even during dry week. Loads of people smoke weed regularly in their dorms and I know a few who even mess around with acid and cocaine. Campus security doesn't do much about this unless they are very stupid and try lighting up at a fenced party or outside, or seriously overdose. The majority of drug use occurs in the dorms, and R.A.'s don't even really seem to care just as long as no one o.d.'s. If you don't drink, you will be in the minority. The majority of these people live in the little enclave of Stark. Most students act like it's the end of the world whenever there is any initiative to tighten up on alcohol consumption rules, as they feel like this would absolutely destroy the culture of the school.",negative,Sophomore,2014-07-04 15:52:01,social_life,dae7241a-4d00-4c50-b1a5-f33baf3a6c3b,2014,Claremont McKenna College
9a4b441d-d71b-47db-bbfc-20bd0a8a7e91,"Unfortunately, with loads of alcohol consumption, the line between consent and rape is often blurred significantly and sexual assault happens.",negative,Sophomore,2014-07-04 15:32:18,Safety,dae7241a-4d00-4c50-b1a5-f33baf3a6c3b,2014,Claremont McKenna College
3dba09c4-e96d-4e7c-8aa2-5f83e437b3f8,The guys at CMC are typical frat bros and the girls are often typical sorority girls. They are smart and generally very into their appearance. The dating scene at CMC is nonexistent in comparison to the hookup culture. Lots of students are the type that want to get rich quick and will probably either start companies or get jobs on Wall-Street.,negative,Sophomore,2014-07-04 14:43:13,social_life,dae7241a-4d00-4c50-b1a5-f33baf3a6c3b,2014,Claremont McKenna College
2d21acdc-3b9d-4afc-976a-4d747693ffed,"My dorm was loud into the late hours of the night, often had neighbor's pot fumes coming in through the A/C system, and my stoned neighbor stumbling into my room late at night. The lounge was often trashed from parties, and sticky from beer bong. There was minimal sound barriers between rooms, the hallways, and floors.",negative,Sophomore,2014-07-04 05:38:42,campus_facilities,dae7241a-4d00-4c50-b1a5-f33baf3a6c3b,2014,Claremont McKenna College
06aa59bf-5db4-424a-b03b-d3884d932eeb,"There is no diversity for people of color. I am a Hispanic from Los Angeles and there is currently no other. Also, there is no gay culture at CMC. Being gay myself, I usually resort to places such as Pomona and Pitzer. There needs to be more gay people",negative,Freshman,2014-02-05 02:51:03,social_life,dae7241a-4d00-4c50-b1a5-f33baf3a6c3b,2014,Claremont McKenna College
5b9f1176-4511-4ed6-8ef6-d5ae2ddd2f18,Almost no one lives off of campus. Everything goes on right on campus and thus no one wants to be far from that. It's also quite expensive off campus.,negative,Sophomore,2014-01-22 01:51:50,campus_facilities,dae7241a-4d00-4c50-b1a5-f33baf3a6c3b,2014,Claremont McKenna College
88862c9a-8bf9-4260-8e0b-93224a045fb3,"Some dorms are beautiful, most are horrible, tiny, and old.",negative,Sophomore,2014-01-22 01:46:56,campus_facilities,dae7241a-4d00-4c50-b1a5-f33baf3a6c3b,2014,Claremont McKenna College
82e2c06b-200a-4cab-baf6-908ff9ef4c36,Everyone loves basketball. No one goes to any other sporting events. Our football team is horrible. Most other sports are really really good.,negative,Sophomore,2014-01-22 01:43:58,social_life,dae7241a-4d00-4c50-b1a5-f33baf3a6c3b,2014,Claremont McKenna College
8823ff5c-ce8d-4a29-aefd-6adf7ca4e6d4,"The school has a very liberal alcohol policy. They have been steadily changing that however. With the new policy changes, parties are getting very stale, boring, lame, whatever you might call them but anything but fun.",negative,Sophomore,2014-01-22 01:40:14,social_life,dae7241a-4d00-4c50-b1a5-f33baf3a6c3b,2014,Claremont McKenna College
bcb5d689-208a-4b07-911a-536d66d5c4e7,"The nightlife is solely on campus and there really isn't much of a selection of parties. There is Thursday Night Club, occasional saturday parties and Tuesday Night beer pong but it gets really old after first semester freshman year. It's very repetitive and it's the same people 2-3x a week on campus.",negative,Sophomore,2013-05-06 19:26:27,social_life,dae7241a-4d00-4c50-b1a5-f33baf3a6c3b,2013,Claremont McKenna College
7ada76a1-4031-4b55-9406-d114a29fe116,"A Lot of Pretentiousness on the School's Part – They try and punish kids when they get too drunk and get alcohol poisoning (which is legal if you are of age, just stupid) but they ignore kids that do drugs because it looks bad on them if they recognize there is a drug problem, which there is. Lots of weed, some cocaine underground, and ecstacy is gaining ground at Scripps College. If you wish to avoid it, there is no pressure whatsover. Walk away.",negative,Senior,2011-10-29 03:22:01,Safety,dae7241a-4d00-4c50-b1a5-f33baf3a6c3b,2011,Claremont McKenna College
ef0c7a06-fdb0-4c78-b6fa-f43e98489096,"Lots and Lots of Drinking. Drugs Aren't So Visible – The administration has the most liberal policies toward drinking that I've ever seen, which is both good and bad. You can have party without anyone breathing down your neck, but on the other hand, binge drinking and alcoholism are increasing problems that aren't being adequately addressed.",negative,Alum,2010-11-19 18:36:30,Safety,dae7241a-4d00-4c50-b1a5-f33baf3a6c3b,2010,Claremont McKenna College
19a48e49-5931-4896-9677-1c89eb274e76,"Not Very Diverse – CMC has slowly become more diverse but it is still dominantly white. Politically, it is largely conservative (or maybe their just more vocal) and there is still a large population of closeted gay people on campus. That may not be because they are afraid of their peers' judgement but because they come from conservative families.",negative,Senior,2009-12-16 15:50:26,social_life,dae7241a-4d00-4c50-b1a5-f33baf3a6c3b,2009,Claremont McKenna College
92cb2f6f-b80b-4ff6-9579-e29776a2a2dd,Too Many Cars – Everyone on campus seems to have a car creating a lack of parking space. The new construction has also severely limited our parking. New regulations do not allow freshmen to have cars in order to create more room.,negative,Senior,2009-12-11 09:15:29,campus_facilities,dae7241a-4d00-4c50-b1a5-f33baf3a6c3b,2009,Claremont McKenna College
eec7f4d2-d6c5-4c2d-8e26-d95dc6e77d54,Don't receive nearly as much recruiting as bigger schools do.,neutural,Sophomore,2016-05-18 09:51:56,affordability,dae7241a-4d00-4c50-b1a5-f33baf3a6c3b,2016,Claremont McKenna College
5b177bf8-a28e-4ee4-be47-4ac5669ac998,"Rooms are new, and nice- but many are very cramped and poorly lit. Great proximity to dining halls and lectures.",neutural,Junior,2016-04-28 11:34:16,campus_facilities,dae7241a-4d00-4c50-b1a5-f33baf3a6c3b,2016,Claremont McKenna College
c2a5d643-1dbb-48b9-be19-371fc1097f19,Our therapy place is overbooked,neutural,Freshman,2016-04-26 02:39:47,Safety,dae7241a-4d00-4c50-b1a5-f33baf3a6c3b,2016,Claremont McKenna College
9547493b-685e-4df2-924c-c9b519a41ab8,"Diversity is not great, especially racial and socioeconomic diversity. The majority of students are upper or upper-middle class and white, and you may not feel supported if you are non-white or from a lower income background (though some folks from these backgrounds have great experiences at CMC). There has been a lot of activism over the past year on issues of class and race at CMC, and things seem to be getting better. People are more aware of the diversity of experiences on campus, at the very least.

LGBT folks are generally accepted, though there's a significant proportion of the CMC population for whom old masculine habits die hard (e.g. calling things you dislike gay). Most people are non-religious, although no one really judges you if you are.

Political diversity at CMC is fantastic compared to basically any other college. People are predominantly liberal, but there are a fair number of conservatives on campus due to CMC's history, including the professors. Students and professors are almost always respectful of others' political beliefs and enjoy engaging on political issues in a rational way.",neutural,Senior,2016-01-13 20:50:06,social_life,dae7241a-4d00-4c50-b1a5-f33baf3a6c3b,2016,Claremont McKenna College
4ebb52be-d9f6-467f-8bd2-f9e63f6fafe1,"Some athletics teams are great (golf and tennis come to mind). Others are pretty mediocre (football). No one goes to football games. People generally don't go to basketball games either, except the rivalry game against Pomona-Pitzer, which is super high-energy and a great experience (Greg Popovitch called playing at CMC's old basketball court the most intense coaching experience he's ever had when he coached Pomona-Pitzer back in the day).

Athletic facilities are pretty mediocre right now, but a huge new $50,000,000 athletic center is about to open, so they should get a lot better starting in the spring of 2016.",neutural,Senior,2016-01-13 19:15:11,social_life,dae7241a-4d00-4c50-b1a5-f33baf3a6c3b,2016,Claremont McKenna College
5390e708-1794-438c-b4b5-9314b65bbce6,"Our varsity sports teams are not all amazing, but participation in athletics is very common at this school. Many CMCers are student-athletes, but generally, academics are above and beyond more important to these students. Sporting events are attended and are fun, but I would compare them more to high school games than college events. While not everyone attends sporting events and some do not participate in varsity or club sports, intramural sports are popular and effortless to get involved with. Overall, school spirit here is about much more than sports team pride. Sco stags and athenas!",neutural,Freshman,2015-12-25 04:23:27,social_life,dae7241a-4d00-4c50-b1a5-f33baf3a6c3b,2015,Claremont McKenna College
7b227dba-faa9-45ff-a969-8e0cdff6f3d0,"About 95% of the student population lives on campus, mostly because it's so much more convenient and you get just as much freedom as living off campus. And the off campus housing isn't great.",neutural,Sophomore,2015-05-02 07:00:04,campus_facilities,dae7241a-4d00-4c50-b1a5-f33baf3a6c3b,2015,Claremont McKenna College
